,대분류,중분류,소분류,과정명,학습시간,수료여부,frame,prognostics
372,정규강좌,취업,직무적성검사,[사원역량강화스쿨] 상위 1%가 일하는 법,15,FALSE,frame,FALSE
373,정규강좌,취업,창업,창업 시크릿 : 한 번에 성공하는 절대 비법,15,FALSE,frame,FALSE
374,정규강좌,시민교육,시민교육,광주형 3대뉴딜 대강좌,15,FALSE,iframe,FALSE
375,정규강좌,시민교육,저작권,생활 속 저작권 Q&A - 일상생활편,15,FALSE,iframe,FALSE
376,정규강좌,시민교육,저작권,실무에서 바로 쓰는 공무원을 위한 저작권법,15,FALSE,iframe,FALSE
377,정규강좌,시민교육,저작권,대학생을 위한 저작권 노트,15,FALSE,iframe,FALSE
378,정규강좌,시민교육,저작권,생활 속 저작권 Q&A - 인터넷 오락편,15,FALSE,iframe,FALSE
379,정규강좌,시민교육,저작권,생활 속 저작권 Q&A - 회사학교편,15,FALSE,iframe,FALSE
380,정규강좌,외국어,일본어,한 번에 끝내는 일본어 첫걸음,15,FALSE,iframe,FALSE
381,정규강좌,외국어,중국어,119 유튜버 닥터린의 중국어 응급 처치 - 초급 편 (1),15,FALSE,iframe,FALSE
382,정규강좌,외국어,중국어,119 유튜버 닥터린의 중국어 응급 처치 - 초급 편 (2),15,FALSE,iframe,FALSE
383,정규강좌,외국어,일본어,15초 따라 하기 말이 되는 일문법 (1),15,FALSE,iframe,FALSE
384,정규강좌,외국어,중국어,119 유튜버 닥터린의 중국어 응급 처치 - 초급 탈출 편 (1),15,FALSE,iframe,FALSE
385,정규강좌,외국어,중국어,119 유튜버 닥터린의 중국어 응급 처치 - 초급 탈출 편 (2),15,FALSE,iframe,FALSE
386,정규강좌,외국어,일본어,15초 따라 하기 말이 되는 일문법 (2),15,FALSE,iframe,FALSE
387,정규강좌,자격증,생활교양자격증,스피치지도사,16,FALSE,387,FALSE
388,정규강좌,자격증,생활교양자격증,아동요리지도사,16,FALSE,388,FALSE
389,정규강좌,자격증,생활교양자격증,다문화심리상담사,16,FALSE,389,FALSE
390,정규강좌,자격증,생활교양자격증,가족상담사,16,FALSE,390,FALSE
391,정규강좌,자격증,생활교양자격증,동화구연지도사,16,FALSE,391,FALSE
392,정규강좌,자격증,생활교양자격증,소셜스토리텔러,16,FALSE,392,FALSE
393,정규강좌,자격증,생활교양자격증,식습관코치,16,FALSE,393,FALSE
394,정규강좌,자격증,생활교양자격증,아동수학지도사,16,FALSE,394,FALSE
395,정규강좌,취업,창업,"[전직지원] 끝이 아닌 새로운 시작, 창업",16,FALSE,395,TRUE
396,정규강좌,취업,인생이모작,"커리어 2라운드, 새롭게 커리어로 도약하는 법",16,FALSE,396,FALSE
397,정규강좌,외국어,기타 외국어,The 바른 러시아어 첫걸음,16,FALSE,397,TRUE
398,정규강좌,외국어,기타 외국어,패턴의 법칙 스페인어 첫걸음,16,FALSE,398,TRUE
399,정규강좌,외국어,기타 외국어,버전업! The 바른 프랑스어,16,FALSE,399,TRUE
400,정규강좌,다문화,-,한국문화와 현대사회의 이해,16,FALSE,400,FALSE
401,정규강좌,정보화/IT,엑셀/워드/한글,[오늘부터 정시퇴근] 엑셀 실무 데이터 분석 2016+365,17,FALSE,401,FALSE
402,정규강좌,정보화/IT,빅데이터,[디지털융합] 처음 배우는 머신러닝,17,FALSE,402,FALSE
403,정규강좌,정보화/IT,웹디자인,모두의 포토샵 CC,17,FALSE,403,FALSE
404,정규강좌,정보화/IT,파워포인트,[오늘부터 정시퇴근] 파워포인트 실무 디자인 2016+365,17,FALSE,404,FALSE
405,정규강좌,정보화/IT,디지털 트랜스포메이션,"[디지털융합] [데이터 리터러시] 의견은 됐고, 데이터로 말하라",17,FALSE,405,FALSE
406,정규강좌,정보화/IT,엑셀/워드/한글,빨리 배워 바로 쓰는 워드 2013,17,FALSE,406,FALSE
407,정규강좌,정보화/IT,SNS활용,"마케팅, 판이 달라진다 - DT시대의 디지털 마케팅",17,FALSE,407,FALSE
408,정규강좌,정보화/IT,웹디자인,모두의 일러스트레이터 CC,17,FALSE,408,FALSE
409,정규강좌,정보화/IT,SNS활용,왜 이 광고를 보면 사고 싶을까-퍼포먼스 마케팅,17,FALSE,409,FALSE
410,정규강좌,취업,직업기초능력,[세.젤.쉬] 세상 쉬운 프레젠테이션 디자인,17,FALSE,410,FALSE
411,정규강좌,취업,직업기초능력,설득력을 높이는 데이터 시각화 : 파워포인트 ＆ 엑셀,17,FALSE,411,FALSE
412,정규강좌,취업,직업기초능력,"[일잘러의 3종 스킬] 기획력, 문서작성력, 보고법",17,FALSE,412,FALSE
413,정규강좌,취업,직무적성검사,[MARKETING 5.0] 힙한 브랜드를 만드는 디지털 마케팅 커뮤니케이션,17,FALSE,413,FALSE
414,정규강좌,정보화/IT,SNS활용,디지털 마케터를 위한 구글애널리틱스(GA),18,FALSE,414,FALSE
415,정규강좌,취업,직무적성검사,[MARKETING 5.0] 힙한 기업을 만드는 디지털 마케팅 전략 수립,18,FALSE,415,FALSE
416,정규강좌,생활/인문교양,인문,"삶의 소중함을 위한 성찰, 직장인을 위한 죽음교육",18,FALSE,416,FALSE
417,정규강좌,자격증,전산회계,[원패스] 전산회계 2급 종합반,19,FALSE,417,TRUE
418,정규강좌,자격증,전산세무,2022년 Grace 전산세무1급(실기),19,FALSE,418,FALSE
419,정규강좌,자격증,컴퓨터활용능력,[온캠] 한번에 끝내는 컴퓨터활용능력 2급 필기,20,FALSE,419,FALSE
420,정규강좌,자격증,생활교양자격증,심리상담사,20,FALSE,420,FALSE
421,정규강좌,자격증,생활교양자격증,방과후지도사,20,FALSE,421,FALSE
422,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-1차] 부동산학개론-기본이론,20,FALSE,422,TRUE
423,정규강좌,자격증,생활교양자격증,아동심리상담사,20,FALSE,423,TRUE
424,정규강좌,자격증,생활교양자격증,미술심리상담사,20,FALSE,424,FALSE
425,정규강좌,자격증,생활교양자격증,자기주도학습지도사,20,FALSE,425,FALSE
426,정규강좌,자격증,생활교양자격증,독서지도사,20,FALSE,426,FALSE
427,정규강좌,자격증,생활교양자격증,학교폭력예방상담사,20,FALSE,427,FALSE
428,정규강좌,자격증,유통관리사,[이론+기출 단기완성]유통관리사2급(상권분석),20,FALSE,428,FALSE
429,정규강좌,자격증,유통관리사,[이론+기출 단기완성]유통관리사2급(유통정보),20,FALSE,429,FALSE
430,정규강좌,정보화/IT,영상편집,[HD]Adobe Premiere Pro CC 2021 영상 편집의 입문 Part.1,20,FALSE,430,FALSE
431,정규강좌,정보화/IT,영상편집,[HD]Adobe Premiere Pro CC 2021 영상 편집의 입문 Part.3,20,FALSE,iframe,FALSE
432,정규강좌,정보화/IT,영상편집,[HD]Adobe Premiere Pro CC 2021 영상 편집의 입문 Part.4,20,FALSE,iframe,FALSE
433,정규강좌,취업,직업기초능력,"하루 10분, 작은 습관의 위대한 변화",20,FALSE,frame,FALSE
434,정규강좌,취업,직업기초능력,"하루 10분, 매력적인 나를 만드는 셀프 브랜딩",20,FALSE,frame,FALSE
435,정규강좌,취업,직업기초능력,NCS 직업기초능력평가,20,FALSE,frame,FALSE
436,정규강좌,자격증,전산회계,[원패스] 전산회계 1급 종합반,21,FALSE,iframe,FALSE
437,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-1차] 민법 및 민사특별법-기본이론,21,FALSE,frame,FALSE
438,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-2차] 부동산공법-기본이론,22,FALSE,frame,FALSE
439,정규강좌,정보화/IT,빅데이터,[디지털융합] [완벽한 DX 가이드] 빅데이터 분석을 위한 파이썬 기초,22,FALSE,frame,FALSE
440,정규강좌,정보화/IT,영상편집,[HD]Adobe Premiere Pro CC 2021 영상 편집의 입문 Part.2,22,FALSE,iframe,FALSE
441,정규강좌,정보화/IT,빅데이터,[디지털융합] [완벽한 DX 가이드] 머신러닝을 활용한 빅데이터 분석,22,FALSE,frame,FALSE
442,정규강좌,정보화/IT,빅데이터,[디지털융합] [완벽한 DX 가이드] 빅데이터 분석을 위한 SQL 활용,22,FALSE,frame,FALSE
443,정규강좌,정보화/IT,빅데이터,[디지털융합] [완벽한 DX 가이드] R을 활용한 빅데이터 분석,22,FALSE,frame,FALSE
444,정규강좌,자격증,재경관리사,[2020 재경관리사] 한 번에 착 붙는 원가관리회계 합격이론,23,FALSE,frame,FALSE
445,정규강좌,자격증,사무자동화산업기사,[온캠] 한번에 끝내는 사무자동화산업기사 필기+기출문제,23,FALSE,iframe,FALSE
446,정규강좌,자격증,생활교양자격증,노인심리상담사,25,FALSE,446,FALSE
447,정규강좌,자격증,생활교양자격증,학습코칭지도사,25,FALSE,447,FALSE
448,정규강좌,자격증,생활교양자격증,부부심리상담사,25,FALSE,448,FALSE
449,정규강좌,자격증,유통관리사,[이론+기출 단기완성]유통관리사2급(유통마케팅),25,FALSE,iframe,FALSE
450,정규강좌,자격증,생활교양자격증,인문고전독서지도사,25,FALSE,450,FALSE
451,정규강좌,자격증,생활교양자격증,진로상담사,25,FALSE,451,FALSE
452,정규강좌,자격증,전산세무,2022년 Grace 전산세무1급(필기),26,FALSE,iframe,FALSE
453,정규강좌,자격증,주택관리사,박문각 주택관리사 - 기본 - 공동주택 관리실무,26,FALSE,iframe,FALSE
454,정규강좌,자격증,생활교양자격증,아동과학지도사,26,FALSE,454,FALSE
456,정규강좌,자격증,사무자동화산업기사,[온캠] 한번에 끝내는 사무자동화산업기사 실기,30,FALSE,iframe,FALSE
457,정규강좌,자격증,한국사능력검정,"[이론+기출+모의고사 한번에 완성]한국사능력검정시험 심화 고급(1급,2급)(2)",30,FALSE,iframe,FALSE
460,정규강좌,자격증,재경관리사,[2020 재경관리사] 한 번에 착 붙는 재무회계 합격이론,33,FALSE,frame,FALSE
461,정규강좌,자격증,한국사능력검정,"[이론+기출+모의고사 한번에 완성]한국사능력검정시험 심화 고급(1급,2급)(1)",34,FALSE,iframe,FALSE
462,정규강좌,자격증,주택관리사,박문각 주택관리사 - 기본 - 주택관리 관계법규,35,FALSE,iframe,FALSE
463,정규강좌,자격증,한국사능력검정,[이론+기출+모의고사 한번에 완성]한국사능력검정시험 심화 3급,38,FALSE,iframe,FALSE
464,정규강좌,정보화/IT,프로그래밍,처음 시작하는 자바 프로그래밍-초급,38,FALSE,frame,FALSE
465,정규강좌,자격증,주택관리사,박문각 주택관리사 - 기본 - 회계원리,41,FALSE,iframe,FALSE
466,정규강좌,자격증,컴퓨터활용능력,[온캠] 한번에 끝내는 컴퓨터활용능력 2급 실기,45,FALSE,iframe,FALSE
467,정규강좌,자격증,주택관리사,박문각 주택관리사 - 기본 - 공동주택 시설개론,46,FALSE,iframe,FALSE
468,정규강좌,자격증,주택관리사,박문각 주택관리사 - 기본 - 민법,51,FALSE,iframe,FALSE
469,정규강좌,정보화/IT,프로그래밍,[디지털융합] 유니티로 만드는 VR/AR 콘텐츠 기획+개발 스쿨,52,FALSE,frame,FALSE
472,정규강좌,정보화/IT,프로그래밍,비전공자를 위한 웹 개발 스쿨 - HTML5/CSS3,93,FALSE,frame,FALSE
